Wavelength(nm),raw_data
    537.0000000,      784.7272949218750000
    538.0000000,      791.4755249023437500
    539.0000000,      800.2307739257812500
    540.0000000,      812.0559692382812500
    541.0000000,      817.6503295898437500
    542.0000000,      824.8671264648437500
    543.0000000,      833.4685058593750000
    544.0000000,      843.2587280273437500
    545.0000000,      851.0349731445312500
    546.0000000,      858.8391723632812500
    547.0000000,      868.6293945312500000
    548.0000000,      873.5833129882812500
    549.0000000,      878.3496704101562500
    550.0000000,      883.9440307617187500
    551.0000000,      891.6153564453125000
    552.0000000,      898.1328735351562500
    553.0000000,      903.8181762695312500
    554.0000000,      910.1118774414062500
    555.0000000,      914.9370727539062500
    556.0000000,      919.3216552734375000
    557.0000000,      924.2167968750000000
    558.0000000,      927.9370727539062500
    559.0000000,      933.1538696289062500
    560.0000000,      940.8461303710937500
    561.0000000,      947.8531494140625000
    562.0000000,      952.9097290039062500
    563.0000000,      956.4615478515625000
    564.0000000,      960.6573486328125000
    565.0000000,      963.9020996093750000
    566.0000000,      966.8741455078125000
    567.0000000,      970.3706054687500000
    568.0000000,      972.7202758789062500
    569.0000000,      974.5454711914062500
    570.0000000,      975.9440307617187500
    571.0000000,      978.0139770507812500
    572.0000000,      979.3706054687500000
    573.0000000,      980.2797241210937500
    574.0000000,      983.0769042968750000
    575.0000000,      983.0694580078125000
    576.0000000,      982.3216552734375000
    577.0000000,      983.7202758789062500
    578.0000000,      981.7622680664062500
    579.0000000,      981.2937011718750000
    580.0000000,      984.7902221679687500
    581.0000000,      985.0000000000000000
    582.0000000,      985.3566284179687500
    583.0000000,      985.9440307617187500
    584.0000000,      985.2447509765625000
    585.0000000,      984.5454711914062500
    586.0000000,      984.6153564453125000
    587.0000000,      987.4125976562500000
    588.0000000,      987.4514160156250000
    589.0000000,      987.7342529296875000
    590.0000000,      989.8321533203125000
    591.0000000,      990.0000000000000000
    592.0000000,      990.3426513671875000
    593.0000000,      991.0419311523437500
    594.0000000,      991.7412719726562500
    595.0000000,      993.3216552734375000
    596.0000000,      995.5594482421875000
    597.0000000,      998.3566284179687500
    598.0000000,     1000.0769042968750000
    599.0000000,     1001.4755249023437000
    600.0000000,     1002.8741455078125000
    601.0000000,     1003.6319580078125000
    602.0000000,     1005.3146972656250000
    603.0000000,     1008.0839233398437000
    604.0000000,     1010.1818237304687000
    605.0000000,     1011.8531494140625000
    606.0000000,     1013.8811035156250000
    607.0000000,     1018.7762451171875000
    608.0000000,     1021.0489501953125000
    609.0000000,     1024.0140380859375000
    610.0000000,     1030.3077392578125000
    611.0000000,     1034.1119384765625000
    612.0000000,     1037.2867431640625000
    613.0000000,     1040.0000000000000000
    614.0000000,     1040.0000000000000000
    615.0000000,     1043.3006591796875000
    616.0000000,     1048.2237548828125000
    617.0000000,     1049.6224365234375000
    618.0000000,     1050.0000000000000000
    619.0000000,     1049.5804443359375000
    620.0000000,     1048.1817626953125000
    621.0000000,     1045.5664062500000000
    622.0000000,     1043.0769042968750000
    623.0000000,     1041.0000000000000000
    624.0000000,     1041.0000000000000000
    625.0000000,     1037.7552490234375000
    626.0000000,     1033.1041259765625000
    627.0000000,     1033.7985839843750000
    628.0000000,     1029.0349121093750000
    629.0000000,     1023.8041992187500000
    630.0000000,     1023.1049194335937000
    631.0000000,     1020.6223754882812000
    632.0000000,     1017.5314941406250000
    633.0000000,     1014.0349731445312000
    634.0000000,     1009.1538696289062000
    635.0000000,     1007.0000000000000000
    636.0000000,     1007.0908813476562000
    637.0000000,     1007.7902221679687000
    638.0000000,     1009.4685058593750000
    639.0000000,     1012.5000000000000000
    640.0000000,     1018.0555419921875000
    641.0000000,     1025.3846435546875000
    642.0000000,     1032.2377929687500000
    643.0000000,     1037.8321533203125000
    644.0000000,     1046.1398925781250000
    645.0000000,     1053.0209960937500000
    646.0000000,     1058.8461914062500000
    647.0000000,     1066.5384521484375000
    648.0000000,     1074.7062988281250000
    649.0000000,     1083.4475097656250000
    650.0000000,     1093.2377929687500000
    651.0000000,     1105.3216552734375000
    652.0000000,     1117.3333740234375000
    653.0000000,     1128.4444580078125000
    654.0000000,     1142.2867431640625000
    655.0000000,     1157.0000000000000000
    656.0000000,     1172.3846435546875000
    657.0000000,     1187.7692871093750000
    658.0000000,     1203.6153564453125000
    659.0000000,     1221.1468505859375000
    660.0000000,     1243.5245361328125000
    661.0000000,     1263.1048583984375000
    662.0000000,     1281.7272949218750000
    663.0000000,     1299.9090576171875000
    664.0000000,     1322.6922607421875000
    665.0000000,     1341.7916259765625000
    666.0000000,     1357.3216552734375000
    667.0000000,     1376.2027587890625000
    668.0000000,     1393.2937011718750000
    669.0000000,     1408.6433105468750000
    670.0000000,     1421.2307128906250000
    671.0000000,     1432.7272949218750000
    672.0000000,     1444.1608886718750000
    673.0000000,     1456.0489501953125000
    674.0000000,     1467.9370117187500000
    675.0000000,     1478.7972412109375000
    676.0000000,     1488.4615478515625000
    677.0000000,     1496.1538085937500000
    678.0000000,     1504.6875000000000000
    679.0000000,     1513.4615478515625000
    680.0000000,     1521.1538085937500000
    681.0000000,     1530.4405517578125000
    682.0000000,     1540.4615478515625000
    683.0000000,     1550.9510498046875000
    684.0000000,     1560.8111572265625000
    685.0000000,     1568.9580078125000000
    686.0000000,     1575.4754638671875000
    687.0000000,     1587.3636474609375000
    688.0000000,     1597.9720458984375000
    689.0000000,     1608.1398925781250000
    690.0000000,     1620.0279541015625000
    691.0000000,     1631.3333740234375000
    692.0000000,     1642.0349121093750000
    693.0000000,     1651.8251953125000000
    694.0000000,     1662.8461914062500000
    695.0000000,     1673.0909423828125000
    696.0000000,     1682.2517089843750000
    697.0000000,     1694.8391113281250000
    698.0000000,     1705.3636474609375000
    699.0000000,     1714.7901611328125000
    700.0000000,     1725.9790039062500000
    701.0000000,     1736.1468505859375000
    702.0000000,     1745.5174560546875000
    703.0000000,     1753.9090576171875000
    704.0000000,     1764.1258544921875000
    705.0000000,     1773.0555419921875000
    706.0000000,     1780.0000000000000000
    707.0000000,     1786.9930419921875000
    708.0000000,     1794.3846435546875000
    709.0000000,     1801.7832031250000000
    710.0000000,     1807.3775634765625000
    711.0000000,     1812.9720458984375000
    712.0000000,     1818.5664062500000000
    713.0000000,     1824.1608886718750000
    714.0000000,     1829.1608886718750000
    715.0000000,     1833.1748046875000000
    716.0000000,     1835.9720458984375000
    717.0000000,     1840.8461914062500000
    718.0000000,     1845.7221679687500000
    719.0000000,     1850.6713867187500000
    720.0000000,     1856.2657470703125000
    721.0000000,     1858.9650878906250000
    722.0000000,     1860.7272949218750000
    723.0000000,     1863.5245361328125000
    724.0000000,     1864.5804443359375000
    725.0000000,     1865.8391113281250000
    726.0000000,     1867.9370117187500000
    727.0000000,     1872.7482910156250000
    728.0000000,     1874.6224365234375000
    729.0000000,     1874.2307128906250000
    730.0000000,     1876.3286132812500000
    731.0000000,     1877.4721679687500000
    732.0000000,     1877.8321533203125000
    733.0000000,     1877.1328125000000000
    734.0000000,     1877.0000000000000000
    735.0000000,     1876.4685058593750000
    736.0000000,     1875.0699462890625000
    737.0000000,     1875.6643066406250000
    738.0000000,     1877.0909423828125000
    739.0000000,     1879.0000000000000000
    740.0000000,     1879.0000000000000000
    741.0000000,     1880.8461914062500000
    742.0000000,     1883.1608886718750000
    743.0000000,     1883.8601074218750000
    744.0000000,     1884.5555419921875000
    745.0000000,     1884.4964599609375000
    746.0000000,     1883.0979003906250000
    747.0000000,     1883.0000000000000000
    748.0000000,     1881.9510498046875000
    749.0000000,     1880.3426513671875000
    750.0000000,     1885.2377929687500000
    751.0000000,     1884.7622070312500000
    752.0000000,     1881.7062988281250000
    753.0000000,     1880.3077392578125000
    754.0000000,     1881.0909423828125000
    755.0000000,     1879.7972412109375000
    756.0000000,     1873.5035400390625000
    757.0000000,     1865.9721679687500000
    758.0000000,     1859.6503906250000000
    759.0000000,     1854.9300537109375000
    760.0000000,     1853.5314941406250000
    761.0000000,     1850.3985595703125000
    762.0000000,     1846.8671875000000000
    763.0000000,     1846.1678466796875000
    764.0000000,     1846.0000000000000000
    765.0000000,     1844.3846435546875000
    766.0000000,     1839.4895019531250000
    767.0000000,     1834.5943603515625000
    768.0000000,     1830.3566894531250000
    769.0000000,     1826.8055419921875000
    770.0000000,     1821.9444580078125000
    771.0000000,     1817.4825439453125000
    772.0000000,     1813.1678466796875000
    773.0000000,     1808.2727050781250000
    774.0000000,     1802.3426513671875000
    775.0000000,     1795.8321533203125000
    776.0000000,     1788.8391113281250000
    777.0000000,     1783.6922607421875000
    778.0000000,     1778.7972412109375000
    779.0000000,     1773.8880615234375000
    780.0000000,     1768.2937011718750000
    781.0000000,     1763.1119384765625000
    782.0000000,     1758.0000000000000000
    783.0000000,     1751.7500000000000000
    784.0000000,     1744.4615478515625000
    785.0000000,     1737.1748046875000000
    786.0000000,     1730.8811035156250000
    787.0000000,     1723.9859619140625000
    788.0000000,     1716.0909423828125000
    789.0000000,     1707.0000000000000000
    790.0000000,     1702.1048583984375000
    791.0000000,     1696.4125976562500000
    792.0000000,     1689.9230957031250000
    793.0000000,     1682.2307128906250000
    794.0000000,     1674.0419921875000000
    795.0000000,     1666.0555419921875000
    796.0000000,     1659.1110839843750000
    797.0000000,     1652.7132568359375000
    798.0000000,     1644.1258544921875000
    799.0000000,     1632.2377929687500000
    800.0000000,     1626.5174560546875000
    801.0000000,     1620.5384521484375000
    802.0000000,     1613.8251953125000000
    803.0000000,     1604.0349121093750000
    804.0000000,     1594.7272949218750000
    805.0000000,     1586.7272949218750000
    806.0000000,     1581.8321533203125000
    807.0000000,     1571.1328125000000000
    808.0000000,     1561.5000000000000000
    809.0000000,     1555.2500000000000000
    810.0000000,     1545.6014404296875000
    811.0000000,     1536.1817626953125000
    812.0000000,     1526.8811035156250000
    813.0000000,     1515.6922607421875000
    814.0000000,     1507.7832031250000000
    815.0000000,     1501.1538085937500000
    816.0000000,     1493.4615478515625000
    817.0000000,     1485.7692871093750000
    818.0000000,     1477.8111572265625000
    819.0000000,     1469.4195556640625000
    820.0000000,     1461.6922607421875000
    821.0000000,     1453.6666259765625000
    822.0000000,     1445.2167968750000000
    823.0000000,     1435.4265136718750000
    824.0000000,     1427.0000000000000000
    825.0000000,     1419.0000000000000000
    826.0000000,     1409.9090576171875000
    827.0000000,     1400.2657470703125000
    828.0000000,     1391.2307128906250000
    829.0000000,     1383.5384521484375000
    830.0000000,     1375.8461914062500000
    831.0000000,     1368.1538085937500000
    832.0000000,     1360.4615478515625000
    833.0000000,     1352.7692871093750000
    834.0000000,     1343.7778320312500000
    835.0000000,     1334.4615478515625000
    836.0000000,     1326.7692871093750000
    837.0000000,     1319.6153564453125000
    838.0000000,     1311.9090576171875000
    839.0000000,     1302.8182373046875000
    840.0000000,     1295.0000000000000000
    841.0000000,     1286.9720458984375000
    842.0000000,     1278.4754638671875000
    843.0000000,     1267.9859619140625000
    844.0000000,     1259.6643066406250000
    845.0000000,     1252.6713867187500000
    846.0000000,     1245.6783447265625000
    847.0000000,     1237.6224365234375000
    848.0000000,     1229.2500000000000000
    849.0000000,     1220.9166259765625000
    850.0000000,     1213.7762451171875000
    851.0000000,     1206.1398925781250000
    852.0000000,     1197.7692871093750000
    853.0000000,     1190.0769042968750000
    854.0000000,     1182.3846435546875000
    855.0000000,     1174.9300537109375000
    856.0000000,     1168.6363525390625000
    857.0000000,     1161.3077392578125000
    858.0000000,     1153.1817626953125000
    859.0000000,     1144.0909423828125000
    860.0000000,     1138.0769042968750000
    861.0000000,     1131.2500000000000000
    862.0000000,     1122.9161376953125000
    863.0000000,     1114.5245361328125000
    864.0000000,     1107.3496093750000000
    865.0000000,     1100.9510498046875000
    866.0000000,     1093.9580078125000000
    867.0000000,     1085.9580078125000000
    868.0000000,     1077.5664062500000000
    869.0000000,     1069.1748046875000000
    870.0000000,     1061.3846435546875000
    871.0000000,     1053.9930419921875000
    872.0000000,     1047.0000000000000000
    873.0000000,     1040.7062988281250000
    874.0000000,     1032.4583740234375000
    875.0000000,     1023.3636474609375000
    876.0000000,     1018.4685058593750000
    877.0000000,     1011.1258544921875000
    878.0000000,     1003.3007202148437000
    879.0000000,      997.0070190429687500
    880.0000000,      989.5384521484375000
    881.0000000,      982.1328735351562500
    882.0000000,      975.1398315429687500
    883.0000000,      966.0908813476562500
    884.0000000,      958.9230957031250000
    885.0000000,      953.3286743164062500
    886.0000000,      947.7342529296875000
    887.0000000,      939.7708129882812500
    888.0000000,      931.0769042968750000
    889.0000000,      923.3846435546875000
    890.0000000,      915.6923217773437500
    891.0000000,      908.8181762695312500
    892.0000000,      903.2237548828125000
    893.0000000,      895.6153564453125000
    894.0000000,      888.6643066406250000
    895.0000000,      882.0908813476562500
    896.0000000,      873.0000000000000000
    897.0000000,      865.3146972656250000
    898.0000000,      858.4895019531250000
    899.0000000,      852.1958007812500000
    900.0000000,      845.3750000000000000
    901.0000000,      838.1538696289062500
    902.0000000,      830.4615478515625000
    903.0000000,      826.0559692382812500
    904.0000000,      819.7202758789062500
    905.0000000,      811.3846435546875000
    906.0000000,      803.6923217773437500
    907.0000000,      797.8181762695312500
    908.0000000,      791.8461303710937500
    909.0000000,      782.0559692382812500
    910.0000000,      776.1328735351562500
    911.0000000,      770.4825439453125000
    912.0000000,      763.4895019531250000
    913.0000000,      757.8333129882812500
    914.0000000,      751.2307739257812500
    915.0000000,      743.6643066406250000
    916.0000000,      738.0699462890625000
    917.0000000,      732.0349731445312500
    918.0000000,      725.7412719726562500
    919.0000000,      719.4475708007812500
    920.0000000,      712.6153564453125000
    921.0000000,      705.8601684570312500
    922.0000000,      699.5664062500000000
    923.0000000,      693.2727050781250000
    924.0000000,      686.9790039062500000
    925.0000000,      680.5833129882812500
    926.0000000,      672.2500000000000000
    927.0000000,      665.1608276367187500
    928.0000000,      658.8671264648437500
    929.0000000,      652.5734252929687500
    930.0000000,      643.6573486328125000
    931.0000000,      635.4335937500000000
    932.0000000,      630.5384521484375000
    933.0000000,      622.5314941406250000
    934.0000000,      614.7832031250000000
    935.0000000,      607.7902221679687500
    936.0000000,      600.7971801757812500
    937.0000000,      595.4825439453125000
    938.0000000,      591.1735839843750000
    939.0000000,      586.3125000000000000
    940.0000000,      580.9160766601562500
    941.0000000,      574.9020996093750000
    942.0000000,      567.9091186523437500
    943.0000000,      562.1328735351562500
    944.0000000,      555.9230957031250000
    945.0000000,      548.9300537109375000
    946.0000000,      541.9370727539062500
    947.0000000,      536.1608276367187500
    948.0000000,      531.0559692382812500
    949.0000000,      524.7622680664062500
    950.0000000,      518.9720458984375000
    951.0000000,      513.5902709960937500
    952.0000000,      508.7291564941406200
    953.0000000,      503.8391723632812500
    954.0000000,      498.6503601074218700
    955.0000000,      493.0559387207031200
    956.0000000,      487.4615478515625000
    957.0000000,      482.2587280273437500
    958.0000000,      477.3636474609375000
    959.0000000,      472.4685363769531200
    960.0000000,      467.5734252929687500
    961.0000000,      462.6783142089843700
    962.0000000,      457.7832031250000000
    963.0000000,      451.7132873535156200
    964.0000000,      445.7222290039062500
    965.0000000,      440.1666564941406200
    966.0000000,      435.9300842285156200
    967.0000000,      430.2237854003906200
    968.0000000,      423.4615478515625000
    969.0000000,      418.5664367675781200
    970.0000000,      413.6713256835937500
    971.0000000,      408.2517395019531200
    972.0000000,      401.2587280273437500
    973.0000000,      395.4125976562500000
    974.0000000,      389.8181762695312500
    975.0000000,      384.2237854003906200
    976.0000000,      379.9720153808593700
    977.0000000,      375.7916564941406200
    978.0000000,      371.6223754882812500
    979.0000000,      367.4265747070312500
    980.0000000,      362.3076782226562500
    981.0000000,      356.8741149902343700
    982.0000000,      351.9790344238281200
    983.0000000,      346.5244750976562500
    984.0000000,      340.9300842285156200
    985.0000000,      335.3356628417968700
    986.0000000,      333.0279846191406200
    987.0000000,      328.0769348144531200
    988.0000000,      320.7762145996093700
    989.0000000,      317.9790344238281200
    990.0000000,      312.4545593261718700
    991.0000000,      306.2361145019531200
    992.0000000,      302.7638854980468700
    993.0000000,      297.6363525390625000
    994.0000000,      293.0209655761718700
    995.0000000,      290.2237854003906200
    996.0000000,      282.9230651855468800
    997.0000000,      277.6293640136718700
    998.0000000,      274.7062988281250000
    999.0000000,      269.8111877441406200
   1000.0000000,      264.9160766601562500
   1001.0000000,       66.4859807571308750
   1002.0000000,       67.7531934904572210
   1003.0000000,       67.6839861773804470
   1004.0000000,       67.7580394360843170
   1005.0000000,       69.6762678927223220
   1006.0000000,       71.6410018613674570
   1007.0000000,       72.4524007707634180
   1008.0000000,       73.5456837903733170
   1009.0000000,       75.0824916762793610
   1010.0000000,       75.9453485476090580
   1011.0000000,       76.3473613150167840
   1012.0000000,       76.5677514812290240
   1013.0000000,       77.0502896916946300
   1014.0000000,       78.1140054792365820
   1015.0000000,       78.9143443267617500
   1016.0000000,       79.7896212379404370
   1017.0000000,       81.0002064544882500
   1018.0000000,       82.5699733247692930
   1019.0000000,       84.0283121198615820
   1020.0000000,       84.7665425755033510
   1021.0000000,       85.1209724989513460
   1022.0000000,       86.7515860947986540
   1023.0000000,       89.0709957660444620
   1024.0000000,       90.3602876599203030
   1025.0000000,       91.0863684327810430
   1026.0000000,       91.4754777946728130
   1027.0000000,       91.6025128460570530
   1028.0000000,       92.1395566799496630
   1029.0000000,       93.6591518325293610
   1030.0000000,       95.1708656669463120
   1031.0000000,       95.4987268639890910
   1032.0000000,       95.9579160549496630
   1033.0000000,       98.2088434616191250
   1034.0000000,      100.5884608326342300
   1035.0000000,      101.7156122194840600
   1036.0000000,      102.5171717701342300
   1037.0000000,      103.9640081008808700
   1038.0000000,      105.8987324349832200
   1039.0000000,      106.9004381423028500
   1040.0000000,      107.1169695758179500
   1041.0000000,      108.5870893849622500
   1042.0000000,      110.9901540871434500
   1043.0000000,      112.5709810192953000
   1044.0000000,      113.2967832424496600
   1045.0000000,      114.5480940645973200
   1046.0000000,      117.0679775980495000
   1047.0000000,      119.2174473704907700
   1048.0000000,      119.4978076499580500
   1049.0000000,      119.6211396287751700
   1050.0000000,      120.6247951840394300
   1051.0000000,      121.7531099255453000
   1052.0000000,      123.1446869101300300
   1053.0000000,      124.4928838742659400
   1054.0000000,      126.2635506239513500
   1055.0000000,      128.0007586383179600
   1056.0000000,      129.7380485790687900
   1057.0000000,      131.6742721660025100
   1058.0000000,      133.4449471083263500
   1059.0000000,      134.8801171219589000
   1060.0000000,      135.7251058488884300
   1061.0000000,      136.4125911021392600
   1062.0000000,      137.2119714109689700
   1063.0000000,      137.9394367397231600
   1064.0000000,      139.0797209259647800
   1065.0000000,      141.1557191170302000
   1066.0000000,      142.7336868183724900
   1067.0000000,      142.3057197724412800
   1068.0000000,      142.0652822200083800
   1069.0000000,      144.0164573720637700
   1070.0000000,      145.9676161388422900
   1071.0000000,      146.3358096948406100
   1072.0000000,      146.6356602611157600
   1073.0000000,      148.0749921350671100
   1074.0000000,      149.7270212877516800
   1075.0000000,      151.3310579645553600
   1076.0000000,      152.9174476981963000
   1077.0000000,      154.4177491872902700
   1078.0000000,      155.8868694945469700
   1079.0000000,      157.0873204173657600
   1080.0000000,      157.9042575503355600
   1081.0000000,      159.0110666159815500
   1082.0000000,      160.7088762321728300
   1083.0000000,      162.1134877044882500
   1084.0000000,      162.7477617711828900
   1085.0000000,      163.5612907665687900
   1086.0000000,      165.2291317114093900
   1087.0000000,      166.8489801803691300
   1088.0000000,      167.4711782980285200
   1089.0000000,      168.0914101824664300
   1090.0000000,      170.1112724150587200
   1091.0000000,      172.2551220375419500
   1092.0000000,      172.9062401688339000
   1093.0000000,      173.1933429897231600
   1094.0000000,      174.3329389943372400
   1095.0000000,      175.9812486891778500
   1096.0000000,      177.2905142355285200
   1097.0000000,      178.1038466075922900
   1098.0000000,      179.3135224412751500
   1099.0000000,      181.0159199349832300
   1100.0000000,      182.4894970375419500
   1101.0000000,      183.7761345165687900
   1102.0000000,      185.2515467701342400
   1103.0000000,      186.9546652160235000
   1104.0000000,      188.5496736052852200
   1105.0000000,      189.3789816222735000
   1106.0000000,      190.3547248584312100
   1107.0000000,      192.4100776006711400
   1108.0000000,      194.4545996749161000
   1109.0000000,      196.7250255610318800
   1110.0000000,      199.1588454278523600
   1111.0000000,      200.5131213296979800
   1112.0000000,      201.8760814282718200
   1113.0000000,      204.3187165740352200
   1114.0000000,      206.5054792365771700
   1115.0000000,      207.7083224098154200
   1116.0000000,      208.8369894347735000
   1117.0000000,      210.7250157298657600
   1118.0000000,      213.1622437342701300
   1119.0000000,      215.9063352034396000
   1120.0000000,      218.6346476510067000
   1121.0000000,      220.9410392197986500
   1122.0000000,      222.6635086776426200
   1123.0000000,      224.7720971843540400
   1124.0000000,      227.4867934668624200
   1125.0000000,      229.8936431679949800
   1126.0000000,      233.0937860476090600
   1127.0000000,      236.6064289272231600
   1128.0000000,      239.9297071623322200
   1129.0000000,      242.9524302642617500
   1130.0000000,      245.7730737468540400
   1131.0000000,      248.8810166736577100
   1132.0000000,      252.9073215971056900
   1133.0000000,      256.4538656145134000
   1134.0000000,      260.4808095637583800
   1135.0000000,      264.9676063076761900
   1136.0000000,      269.2369540425755200
   1137.0000000,      273.7218500943791900
   1138.0000000,      277.8674889890939400
   1139.0000000,      281.5872417680369000
   1140.0000000,      285.9982238359899600
   1141.0000000,      291.2535719903523300
   1142.0000000,      296.3198012793624200
   1143.0000000,      300.4115981543624200
   1144.0000000,      304.4140952705536700
